Title,Authors,Corporate_Authors,Editors,Book_Editors,Source_Title,Publication_Date,Publication_Year,Volume,Issue,Part_Number,Supplement,Special_Issue,Beginning_Page,Ending_Page,Article_Number,DOI,Conference_Title,Conference_Date,Total_Citations,Average_per_Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
A Longitudinal Relationship Between Depressive Symptoms and Development of Metabolic Syndrome: The Coronary Artery Risk Development in Young Adults Study,"Womack, Veronica Y.; De Chavez, Peter John; Albrecht, Sandra S.; Durant, Nefertiti; Loucks, Eric B.; Puterman, Eli; Redmond, Nicole; Siddique, Juned; Williams, David R.; Carnethon, Mercedes R.",,,,PSYCHOSOMATIC MEDICINE,Sep-16,2016,78,7,,,,867,873,,10.1097/PSY.0000000000000347,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
Higher pericardial adiposity is associated with prevalent diabetes: The Coronary Artery Risk Development in Young Adults study,"Alman, A. C.; Jacobs, D. R., Jr.; Lewis, C. E.; Snell-Bergeon, J. K.; Carnethon, M. R.; Terry, J. G.; Goff, D. C., Jr.; Ding, J.; Carr, J. J.",,,,NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,Apr-16,2016,26,4,,,,326,332,,10.1016/j.numecd.2015.12.011,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0
Racial Differences in Left Atrial Size: Results from the Coronary Artery Risk Development in Young Adults (CARDIA) Study,"Dewland, Thomas A.; Bibbins-Domingo, Kirsten; Lin, Feng; Vittinghoff, Eric; Foster, Elyse; Ogunyankin, Kofo O.; Lima, Joao A.; Jacobs, David R.; Hu, Donglei; Burchard, Esteban G.; Marcus, Gregory M.",,,,PLOS ONE,MAR 17 2016,2016,11,3,,,,,,e0151559,10.1371/journal.pone.0151559,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0
Cardiovascular Health in Young Adulthood and Association with Left Ventricular Structure and Function Later in Life: The Coronary Artery Risk Development in Young Adults Study,"Desai, Chintan S.; Ning, Hongyan; Liu, Kiang; Reis, Jared P.; Gidding, Samuel S.; Armstrong, Anderson; Lima, Joao A. C.; Lloyd-Jones, Donald M.",,,,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,Dec-15,2015,28,12,,,,1452,1461,,10.1016/j.echo.2015.07.026,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
Trajectories of Metabolic Syndrome Development in Young Adults,"Poon, Vivian T. W.; Kuk, Jennifer L.; Ardern, Chris I.",,,,PLOS ONE,NOV 4 2014,2014,9,11,,,,,,e111647,10.1371/journal.pone.0111647,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0
Associations between a parental history of premature cardiovascular disease and coronary artery calcium and carotid intima-media thickness: the Coronary Artery Risk Development In Young Adults (CARDIA) study,"Wilkins, John T.; Gidding, Samuel; Liu, Kiang; Ning, Hongyan; Polak, Joseph F.; Lloyd-Jones, Donald M.",,,,EUROPEAN JOURNAL OF PREVENTIVE CARDIOLOGY,May-14,2014,21,5,,,,601,607,,10.1177/2047487312462801,,,6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0
Housing Instability and Incident Hypertension in the CARDIA Cohort,"Vijayaraghavan, M.; Kushel, M. B.; Vittinghoff, E.; Kertesz, S.; Jacobs, D.; Lewis, C. E.; Sidney, S.; Bibbins-Domingo, K.",,,,JOURNAL OF URBAN HEALTH-BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE,Jun-13,2013,90,3,,,,427,441,,10.1007/s11524-012-9729-z,,,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0
Race- and sex-specific associations of parental education with insulin resistance in middle-aged participants: the CARDIA study,"Tamayo, Teresa; Jacobs, David R., Jr.; Strassburger, Klaus; Giani, Guido; Seeman, Teresa E.; Matthews, Karen; Roseman, Jeffrey M.; Rathmann, Wolfgang",,,,EUROPEAN JOURNAL OF EPIDEMIOLOGY,May-12,2012,27,5,,,,349,355,,10.1007/s10654-012-9691-9,,,6,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0
SNP-by-fitness and SNP-by-BMI interactions from seven candidate genes and incident hypertension after 20 years of follow-up: the CARDIA Fitness Study,"Sarzynski, M. A.; Rankinen, T.; Sternfeld, B.; Fornage, M.; Sidney, S.; Bouchard, C.",,,,JOURNAL OF HUMAN HYPERTENSION,Aug-11,2011,25,8,,,,509,518,,10.1038/jhh.2010.94,,,6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0
Association of Single-Nucleotide Polymorphisms From 17 Candidate Genes With Baseline Symptom-Limited Exercise Test Duration and Decrease in Duration Over 20 Years The Coronary Artery Risk Development in Young Adults (CARDIA) Fitness Study,"Sarzynski, Mark A.; Rankinen, Tuomo; Sternfeld, Barbara; Grove, Megan L.; Fornage, Myriam; Jacobs, David R., Jr.; Sidney, Stephen; Bouchard, Claude",,,,CIRCULATION-CARDIOVASCULAR GENETICS,Dec-10,2010,3,6,,,,531,538,,10.1161/CIRCGENETICS.110.957183,,,6,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0
Serum IGF-I and C-reactive protein in healthy black and white young men: The CARDIA male hormone study,"Colangelo, Laura A.; Chiu, Brian; Kopp, Peter; Liu, Kiang; Gapstur, Susan M.",,,,GROWTH HORMONE & IGF RESEARCH,Oct-09,2009,19,5,,,,420,425,,10.1016/j.ghir.2008.12.002,,,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0
Relation between dairy food intake and plasma lipid levels: the CARDIA Study,"Steffen, LM; Jacobs, DR",,,,AUSTRALIAN JOURNAL OF DAIRY TECHNOLOGY,Aug-03,2003,58,2,,,,92,97,,,2nd World Symposium of Dairy Products in Human Health and Nutrition,"AUG 24-27, 2003",6,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Independent and interactive effects of apolipoprotein E phenotype and cardiorespiratory fitness on plasma lipids,"Schmitz, KH; Schreiner, PJ; Jacobs, DR; Leon, AS; Liu, K; Howard, B; Sternfeld, B",,,,ANNALS OF EPIDEMIOLOGY,Feb-01,2001,11,2,,,,94,103,,10.1016/S1047-2797(00)00174-5,,,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
ALCOHOL-CONSUMPTION AND PHYSICAL-FITNESS AMONG YOUNG-ADULTS,"BRAUN, BL; WAGENAAR, AC; FLACK, JM",,,,ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH,Aug-95,1995,19,4,,,,1048,1054,,10.1111/j.1530-0277.1995.tb00987.x,,,6,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
Early Onset Hypertension Is Associated With Hypertensive End-Organ Damage Already by MidLife,"Suvila, Karri; McCabe, Elizabeth L.; Lehtonen, Arttu; Ebinger, Joseph E.; Lima, Joao A. C.; Cheng, Susan; Niiranen, Teemu J.",,,,HYPERTENSION,Aug-19,2019,74,2,,,,305,312,,10.1161/HYPERTENSIONAHA.119.13069,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
Depression Over the Lifespan in a Population-Based Cohort of Women With Polycystic Ovary Syndrome: Longitudinal Analysis,"Greenwood, Eleni A.; Yaffe, Kristine; Wellons, Melissa F.; Cedars, Marcelle I.; Huddleston, Heather G.",,,,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,Jul-19,2019,104,7,,,,2809,2819,,10.1210/jc.2019-00234,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Left ventricular global function index predicts incident heart failure and cardiovascular disease in young adults: the coronary artery risk development in young adults (CARDIA) study,"Nwabuo, Chike C.; Moreira, Henrique T.; Vasconcellos, Henrique D.; Mewton, Nathan; Opdahl, Anders; Ogunyankin, Kofo O.; Ambate-Venkatesh, Bharath; Schreiner, Pamela J.; Armstrong, Anderson A. G.; Lewis, Cora E.; Jacobs, David R., Jr.; Lloyd-Joness, Donald; Gidding, Samuel S.; Lima, Joao A. C.",,,,EUROPEAN HEART JOURNAL-CARDIOVASCULAR IMAGING,May-19,2019,20,5,,,,533,540,,10.1093/ehjci/jey123,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Race and sex differences in asleep blood pressure: The Coronary Artery Risk Development in Young Adults (CARDIA) study,"Booth, John N., III; Anstey, D. Edmund; Bello, Natalie A.; Jaeger, Byron C.; Pugliese, Daniel N.; Thomas, Stephen Justin; Deng, Luqin; Shikany, James M.; Lloyd-Jones, Donald; Schwartz, Joseph E.; Lewis, Cora E.; Shimbo, Daichi; Muntner, Paul",,,,JOURNAL OF CLINICAL HYPERTENSION,Feb-19,2019,21,2,,,,184,192,,10.1111/jch.13474,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
Longer lactation duration is associated with decreased prevalence of non-alcoholic fatty liver disease in women,"Ajmera, Veeral H.; Terrault, Norah A.; VanWagner, Lisa B.; Sarkar, Monika; Lewis, Cora E.; Carr, John J.; Gunderson, Erica P.",,,,JOURNAL OF HEPATOLOGY,Jan-19,2019,70,1,,,,126,132,,10.1016/j.jhep.2018.09.013,,,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Fasting Glucose Variability in Young Adulthood and Cognitive Function in Middle Age: The Coronary Artery Risk Development in Young Adults (CARDIA) Study,"Bancks, Michael P.; Carnethon, Mercedes R.; Jacobs, David R., Jr.; Launer, Lenore J.; Reis, Jared P.; Schreiner, Pamela J.; Shah, Ravi V.; Sidney, Stephen; Yaffe, Kristine; Yano, Yuichiro; Allen, Norrina B.",,,,DIABETES CARE,DEC 1 2018,2018,41,12,,,,2579,2585,,10.2337/dc18-1287,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Impact of Preeclampsia on Long-Term Cognitive Function,"Dayan, Natalie; Kaur, Amanpreet; Elharram, Malik; Rossi, Amanda M.; Pilote, Louise",,,,HYPERTENSION,Dec-18,2018,72,6,,,,1374,1380,,10.1161/HYPERTENSIONAHA.118.11320,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
Associations of Bar and Restaurant Smoking Bans With Smoking Behavior in the CARDIA Study: A 25-Year Study,"Mayne, Stephanie L.; Auchincloss, Amy H.; Tabb, Loni Philip; Stehr, Mark; Shikany, James M.; Schreiner, Pamela J.; Widome, Rachel; Gordon-Larsen, Penny",,,,AMERICAN JOURNAL OF EPIDEMIOLOGY,Jun-18,2018,187,6,,,,1250,1258,,10.1093/aje/kwx372,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
Associations of plasma clusterin and Alzheimer's disease-related MRI markers in adults at mid-life: The CARDIA Brain MRI sub-study,"Haight, Thaddeus; Bryan, R. Nick; Meirelles, Osorio; Tracy, Russell; Fornage, Myriam; Richard, Melissa; Nasrallah, Ilya; Yaffe, Kristine; Jacobs, David R., Jr.; Lewis, Cora; Schreiner, Pamela; Sidney, Stephen; Davatzikos, Christos; Launer, Lenore J.",,,,PLOS ONE,JAN 11 2018,2018,13,1,,,,,,e0190478,10.1371/journal.pone.0190478,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Rapid decline in lung function is temporally associated with greater metabolically active adiposity in a longitudinal study of healthy adults,"Moualla, Maan; Qualls, Clifford; Arynchyn, Alexander; Thyagarajan, Bharat; Kalhan, Ravi; Smith, Lewis J.; Carr, John J.; Jacobs, David R.; Sood, Akshay",,,,THORAX,Dec-17,2017,72,12,,,,1113,1120,,10.1136/thoraxjnl-2016-209125,,,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
Association of the Interaction Between Smoking and Depressive Symptom Clusters With Coronary Artery Calcification: The CARDIA Study,"Carroll, Allison J.; Auer, Reto; Colangelo, Laura A.; Carnethon, Mercedes R.; Jacobs, David R., Jr.; Stewart, Jesse C.; Widome, Rachel; Carr, John Jeffrey; Liu, Kiang; Hitsman, Brian",,,,JOURNAL OF DUAL DIAGNOSIS,2017,2017,13,1,,,,43,51,,10.1080/15504263.2017.1287455,,,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
"Twenty-Five Year Secular Trends in Lipids and Modifiable Risk Factors in a Population-Based Biracial Cohort: The Coronary Artery Risk Development in Young Adults (CARDIA) Study, 1985-2011","Schreiner, Pamela J.; Jacobs, David R.; Wong, Nathan D.; Kiefe, Catarina I.",,,,JOURNAL OF THE AMERICAN HEART ASSOCIATION,Jul-16,2016,5,7,,,,,,e003384,10.1161/JAHA.116.003384,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
The association between high-sensitivity C-reactive protein and hypertension in women of the CARDIA study,"Ebong, Imo A.; Schreiner, Pamela; Lewis, Cora E.; Appiah, Duke; Ghelani, Azmina; Wellons, Mellissa",,,,MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY,Jun-16,2016,23,6,,,,662,668,,10.1097/GME.0000000000000609,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
Hostile attitudes and effortful coping in young adulthood predict cognition 25 years later,"Albanese, Emiliano; Matthews, Karen A.; Zhang, Julia; Jacobs, David R., Jr.; Whitmer, Rachel A.; Wadley, Virginia G.; Yaffe, Kristine; Sidney, Stephen; Launer, Lenore J.",,,,NEUROLOGY,MAR 29 2016,2016,86,13,,,,1227,1234,,10.1212/WNL.0000000000002517,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Health Behavior Change after Blood Pressure Feedback,"Pu, Jia; Chewning, Betty A.; Johnson, Heather M.; Vanness, David J.; Young, Henry N.; Kreling, David H.",,,,PLOS ONE,OCT 26 2015,2015,10,10,,,,,,e0141217,10.1371/journal.pone.0141217,,,5,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Serum Urate and Incident Cardiovascular Disease: The Coronary Artery Risk Development in Young Adults (CARDIA) Study,"Wang, Huifen; Jacobs, David R., Jr.; Gaffo, Angelo L.; Gross, Myron D.; Goff, David C., Jr.; Carr, J. Jeffrey",,,,PLOS ONE,SEP 18 2015,2015,10,9,,,,,,e0138067,10.1371/journal.pone.0138067,,,5,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0
